Key,English,Italiano
c13a1_mistakes,You have selected %1 incorrect answers.,Sono state selezionate %1 opzioni sbagliate
c13a1_game_over,âŒ You've lost all lives and the challenge will restart.,"Hai perso tutti i cuori, la sfida ricomincerà da capo"
c13a1_stage,Stage %1,Fase %1
c13a1_finish,Well done! You have completed this activity. One more to go to finish the last challenge!,Ben fatto! Avete completato questa attività. Ne manca ancora una per finire l'ultima sfida!
c13_1_title,Introduction,Introduzione
c13_1_question,"Based on the information provided, choose 2 skills/qualities you are also focusing on developing:","Sulla base delle informazioni fornite, scegli 2 abilità/qualità che verranno sviluppate dai bambini:"
c13_1_correct_1,Resilience,Resilienza
c13_1_correct_2,Independence,Indipendenza
c13_1_correct_3,Communication,Comunicazione
c13_1_wrong_1,Problem-Solving,Problem-solving
c13_1_wrong_2,Emotional Intelligence,Intelligenza emotiva
c13_1_wrong_3,Leadership,Leadership
c13_1_wrong_4,Evaluation,Valutazione
c13_1_wrong_5,Sportspersonship,Personalità sportiva
c13_1_wrong_6,Self-confidence,Fiducia in sé stessi
c13_2_title,Teaching styles or models,Stili o modelli di insegnamento
c13_2_question,"Teaching Styles or Models: Based on Mosstonâ€™s Styles, choose 3 Styles that you could use to achieve the purpose of the lesson.",Stili o modelli di insegnamento: scegli 3 stili di Mosston che potresti utilizzare per raggiungere lo scopo della lezione
c13_2_correct_1,Reciprocal,Reciprocità
c13_2_correct_2,Self-Check,Autovalutazione
c13_2_correct_3,Divergent Discovery,Scoperta divergente
c13_2_correct_4,Learner Designed,Programma individuale a scelta dello studente
c13_2_wrong_1,Command,Comando
c13_2_wrong_2,Practice,Pratica
c13_2_wrong_3,Inclusion,Inclusione
c13_2_wrong_4,Guided Discovery,Scoperta guidata
c13_2_wrong_5,Convergent Discovery,Scoperta convergente
c13_2_wrong_6,Learner Initiated,Autonomia dello studente
c13_2_wrong_7,Self-Teach,Autoapprendimento
c13_3_title,Teaching models,Modelli di insegnamento
c13_3_question,"Teaching models: based on the aim of the lesson, choose 1 teaching model to enhance studentsâ€™ physical literacy.","Modelli didattici: tenendo a mente l'obiettivo della lezione, scegli un modello didattico per migliorare la physical literacy degli studenti."
c13_3_correct_1,Cooperative Education,Apprendimento cooperativo
c13_3_wrong_1,Sport Education,Educazione allo sport
c13_3_wrong_2,Teaching Personal Social Responsibility,Insegnamento della responsabilità personale e sociale
c13_3_wrong_3,Health Based PE,Educazione fisica basata sulla salute
c13_4_title,Dare,Compito
c13_4_question,"Dare: based on the aim of the lesson and the teaching model adopted, choose 1 dare that can help the students improve their skills.","Compito: tenendo a mente l'obiettivo della lezione e il modello didattico adottato, scegli un compito che possa aiutare gli studenti a migliorare le loro capacità."
c13_4_correct_1,Children can choose the balances they want to do and how they link them into a sequence.,I bambini possono scegliere gli esercizi di equilibri che vogliono fare e come combinarli nella sequenza motoria.
c13_4_wrong_1,Children are all challenged to do the same balances and sequences.,Tutti i bambini devono svolgere gli stessi esercizi di equilibrio e le stesse sequenze motorie.
c13_4_wrong_2,Children are challenged to do the same balances but choose how to link them into a sequence.,"I bambini devono svolgere gli stessi esercizi di equilibrio, ma possono scegliere come combinarli nella sequenza motoria."
c13_5_title,Support,Supporto
c13_5_question,"Support: based on the aim of the lesson and the teaching model adopted, choose 1 support that can help the students to enhance their skills.","Supporto: tenendo a mente l'obiettivo della lezione e il modello didattico adottato, scegli un supporto che possa aiutare gli studenti a migliorare le loro capacità."
c13_5_correct_1,Children are supported by themselves and worksheets that have pictures and text to describe the balances and how they might be linked together.,I bambini sono supportati dai loro compagni e da schede con immagini e testi che descrivono gli esercizi di equilibri e il modo in cui potrebbero essere combinati tra loro.
c13_5_wrong_1,The Teacher moves around the class to provide support and advice where appropriate.,"L'insegnante si muove all'interno della classe per fornire supporto e consigli, se necessario."
c13_5_wrong_2,"Some students are nominated as support and they work with a group, providing advice.","Alcuni studenti vengono nominati per fornire supporto e lavorare con un gruppo, fornendo consigli."
c13_6_title,Aspects,Aspetti
c13_6_question,Aspects: What would you be most likely to modify? Choose 2 elements that you can modify.,Aspetti: Cosa modificheresti? Scegli due opzioni.
c13_6_correct_1,Activities,Attività
c13_6_correct_2,Equipment,Attrezzature
c13_6_wrong_1,Spaces,Spazi
c13_6_wrong_2,People,Gruppi
c13_6_wrong_3,Conditions,Condizioni
c13_6_wrong_4,Time,Tempo
c13_7_title,Priority,Priorità
c13_7_question,Priority: What would be your priority? Choose two priorities.,Priorità: Quale sarebbe la tua priorità? Scegli due opzioni.
c13_7_correct_1,Maximum participation,Massima partecipazione
c13_7_correct_2,Involvement,Coinvolgimento
c13_7_correct_3,Success,Successo
c13_7_wrong_1,Safety,Sicurezza
c13_7_wrong_2,Learning,Apprendimento
c13_7_wrong_3,Enjoyment,Divertimento
c13_8_title,Assessment strategy,Strategia di valutazione
c13_8_question,Assessment strategy: choose the correct assessment strategy to evaluate your students' activity.,Strategia di valutazione: scegli la strategia di valutazione corretta per valutare l'attività degli studenti.
c13_8_correct_1,"At the end of the lesson, the children are split into two. Half of the class performs their sequence and a pair from the observers provides feedback on what they did well and what they could improve, then the other half performs their sequence and has feedback provided by a pair from the observers.","Alla fine della lezione i bambini vengono divisi in due gruppi. Metà classe esegue la propria sequenza motoria e una coppia di osservatori fornisce un feedback su cosa hanno fatto bene e cosa potrebbero migliorare. Successivamente, l'altra metà di classe esegue la propria sequenza e riceve anch’essa dei feedback da una coppia di osservatori."
c13_8_wrong_1,At the end of the lesson each pair has to perform their partner sequence in front of everyone and the teacher gives them a mark out of 10.,Alla fine della lezione ogni coppia deve eseguire la propria sequenza motoria di coppia davanti a tutti e l’insegnante dà loro un voto da 1 a 10.
c13_8_wrong_2,Students fill in a written sheet of paper explaining what they did well and what they could improve on in their partner sequence.,Gli studenti scrivono su un foglio di carta cosa hanno fatto bene e cosa potrebbero migliorare nella sequenza motoria di coppia.
c13a2_intro,"You have to pass the last activity to pass the final challenge.  As I said previously, the learning outcomes for the lesson cover four areas:","È necessario completare l'ultima attività per superare la sfida finale.  Come descritto in precedenza, i risultati di apprendimento della lezione coprono quattro aree:"
,1. Physical/Move â€“ To perform a variety of challenging partner balances that can be linked to their partner sequence.,1. Fisico/Motorio: eseguire una serie di esercizi impegnativi di equilibrio in coppia che possano essere combinati per creare una sequenza motoria
,2. Affective/Feel â€“ To gain confidence in performing increasingly challenging partner balances and motivation to try more challenging partner balances.,2. Affettivo/Emotivo: acquisire la sicurezza e la motivazione nell’eseguire esercizi di equilibrio in coppia sempre più impegnativi
,"3. Cognitive/Think â€“ To consider examples of partner balances and create their own versions, which will link into their partner sequence.","3. Cognitivo/Riflessivo: considerare gli esercizi del compagno come esempi per creare le proprie versioni, che verranno combinate per creare una sequenza motoria"
,4. Social/Connect - To work cooperatively in creating and refining challenging partner balances that are added to their partner sequence.,4. Sociale/Connessione: lavorare in modo cooperativo per creare e perfezionare gli esercizi complessi di equilibrio da fare in coppia che verranno aggiunti alla sequenza motoria
,Choose 2 questions for each category.,
,,Scegli 2 domande per ogni categoria.
c13a2_finish,Well done! You have completed challenge 13 so you have collected your badge! Congratulations!!! You have completed all challenges!,Ben fatto! Hai completato la sfida 13 e hai ritirato il tuo badge! Congratulazioni!!! Hai completato tutte le sfide!
c13_9_title,Physical/Move,Fisico/Motorio
c13_9_question,Physical/Move: Choose 2 questions related to physical movement improvement.,Fisico/Motorio: scegli due domande per far riflettere sul miglioramento motorio.
c13_9_correct_1,What improvements have you made to your performance? How do you know?,Quali miglioramenti hai apportato alle tue performance? Come lo sai?
c13_9_correct_2,What can you show now that you couldnâ€™t before the lesson?,Cosa sei capace di fare adesso che non riuscivi a fare prima della lezione?
c13_9_wrong_1,What new skills did you learn today? Can you show me what the correct technique looks like?,Quali nuove capacità hai imparato oggi? Puoi mostrarmi qual è la tecnica corretta?
c13_9_wrong_2,What new tactics did you learn today? Can you tell me why they are important?,Quali nuove tattiche hai imparato oggi? Potresti dirmi perché sono importanti?
c13_9_wrong_3,Did you develop any aspects of your fitness today? How will that help you and how could you train that further outside of PE lessons?,Hai sviluppato qualche aspetto della tua fitness oggi? Come ti aiuterà e come potresti allenarla ulteriormente al di fuori delle lezioni di educazione fisica?
c13_9_wrong_4,What component of fitness did you apply most effectively in todayâ€™s lesson and when? What impact did that have?,Quale componente della fitness hai applicato in modo più efficace nella lezione di oggi e quando? Che impatto ha avuto?
c13_9_wrong_5,"Using no words, demonstrate the teaching points from today to a partner.","Mostra a un compagno i concetti che hai imparato oggi, senza usare le parole."
c13_9_wrong_6,How would you rate yourself out of 10 for skilful movement today? What could improve your score?,"Da 1 a 10, come valuteresti la tua abilità nei movimenti oggi? Cosa potrebbe migliorare il tuo punteggio?"
c13_9_wrong_7,"If you were the coach, how would you teach the skill?","Se fossi tu l’insegnante, come insegneresti questa capacità?"
c13_9_wrong_8,How can the movements/skills practiced in this lesson help you in other sports/activities?,In che modo i movimenti/capacità usati in questa lezione possono aiutarvi in altri sport/attività?
c13_10_title,Affective/Feel,Affettivo/Emotivo
c13_10_question,Affective/Feel: Choose 2 questions related to emotional experiences during the lesson.,Affettivo/Emotivo: scegli due domande relative alle esperienze emotive vissute durante la lezione.
c13_10_correct_1,How did it feel working with others today?,Com'è stato lavorare con gli altri oggi?
c13_10_correct_2,How confident do you feel about participating in more of this activity?,Quanto ti senti pronto a fare più attività di questo tipo?
c13_10_wrong_1,What did you like most about todayâ€™s lesson? What was the best moment?,Cosa ti è piaciuto di più della lezione di oggi? Qual è stato il momento migliore?
c13_10_wrong_2,Were there any elements of the lesson that you did not enjoy?,Ci sono stati parti della lezione che non ti sono piaciuti?
c13_10_wrong_3,What do you wish we had done differently or more of or less of?,"Cosa avresti voluto che facessimo diversamente, di più o di meno?"
c13_10_wrong_4,What element of your PE lesson are you most proud of?,Di quale aspetto della tua lezione di EF sei più orgoglioso?
c13_10_wrong_5,"If you could repeat this lesson, how could you have made it more enjoyable?","Se potessi ripetere questa lezione, come l’avresti resa più divertente?"
c13_10_wrong_6,"Following on from today's lesson, what would you like to learn next?","Dopo la lezione di oggi, cosa vorresti imparare ora?"
c13_10_wrong_7,Do you feel valued in your team/group?,Ti senti apprezzato nella tua squadra/gruppo?
c13_10_wrong_8,How would you score this lesson out of 10 for fun? What could be done to improve that score?,"Da 1 a 10, quanto divertente è stata questa lezione? Cosa si potrebbe fare per migliorare il punteggio?"
c13_10_wrong_9,When did you demonstrate the most confidence in todayâ€™s lesson?,Quando hai dimostrato maggiore sicurezza nella lezione di oggi?
c13_10_wrong_10,When did you feel out of your comfort zone today?,Quando ti sei sentito fuori dalla tua zona di comfort oggi?
c13_10_wrong_11,Did you feel safe in todayâ€™s lesson?,Ti sei sentito al sicuro durante la lezione di oggi?
c13_11_title,Cognitive/Think,Cognitivo/Riflessivo
c13_11_question,Cognitive/Think: Choose 2 questions related to cognitive thinking and reflection.,Cognitivo/Riflessivo: scegli due domande relative al pensiero cognitivo e alla riflessione.
c13_11_correct_1,What do you need to work on most to improve further?,Su cosa hai bisogno di lavorare maggiormente per migliorare?
c13_11_correct_2,What different roles could you fulfil in the lesson and what skills are needed for each?,Quali ruoli potresti ricoprire nella lezione e quali competenze sono necessarie per ciascuno?
c13_11_wrong_1,What was the most valuable thing you learnt today? How will you use that learning in the future?,Qual è stata la cosa più preziosa che hai imparato oggi? Come la utilizzerai in futuro?
c13_11_wrong_2,How could you do it differently next time?,Come si potrebbe fare diversamente la prossima volta?
c13_11_wrong_3,What is the most important thing for you to remember from today? How will you remember it?,Qual è per te la cosa più importante da ricordare oggi? Come la ricorderai?
c13_11_wrong_4,Is there anything you can do before our next lesson to develop further or practice what we have done today?,C'è qualcosa che potresti fare prima della prossima lezione per approfondire o mettere in pratica ciò che abbiamo fatto oggi?
c13_11_wrong_5,Is there an aspect of this activity you would like to know more about?,C'è un aspetto di questa attività su cui vorresti saperne di più?
c13_11_wrong_6,What rules or constraints could you add to make the lesson harder for you?,Quali regole o vincoli potresti aggiungere per rendere la lezione più difficile per te?
c13_11_wrong_7,What could you do to make the lesson easier for you?,Cosa potresti fare per rendere la lezione più semplice?
c13_11_wrong_8,What will you do to be physically active between now and your next lesson?,Cosa farai per essere fisicamente attivo da qui alla prossima lezione?
c13_11_wrong_9,What would you like to find out more about?,Cosa ti piacerebbe approfondire?
c13_11_wrong_10,"If you were to teach todayâ€™s lesson, how might you do it?","Se dovessi insegnare la lezione di oggi, come la struttureresti?"
c13_12_title,Social/Connect,Sociale/Connessione
c13_12_question,Social/Connect: Choose 2 questions related to social interactions during the lesson.,Sociale/Connessione: scegli due domande relative alle interazioni sociali durante la lezione.
c13_12_correct_1,How well did you work with others?,Quanto hai lavorato bene con gli altri?
c13_12_correct_2,Who showed the most creativity today? What impact did it have?,Chi ha dimostrato maggiore creatività oggi? Che impatto ha avuto?
c13_12_wrong_1,Who was the MVP (most valuable participant)? Why?,Chi è stato l’MVP (most valuable participant – miglior partecipante)? Perché?
c13_12_wrong_2,Who demonstrated the best leadership characteristics in todayâ€™s lesson? How did they do this?,Chi ha dimostrato le migliori doti di leadership durante la lezione di oggi? Come ha fatto?
c13_12_wrong_3,"Did you display kindness and respect for others during the lesson? If so, how?","Hai dimostrato gentilezza e rispetto per gli altri durante la lezione? Se sì, come?"
c13_12_wrong_4,How did relationships with other students impact your progress in this lesson?,In che modo il relazionarsi con gli altri studenti ha influenzato i tuoi progressi in questa lezione?
c13_12_wrong_5,How would you teach this lesson to a friend?,Come insegneresti questa lezione a un amico?
c13_12_wrong_6,Describe a moment in the lesson where you helped another student make progress.,Descrivi un momento della lezione in cui hai aiutato un altro studente a fare progressi.
c13_12_wrong_7,How did you contribute towards a shared goal today?,Come hai contribuito al raggiungimento dell’obiettivo comune oggi?
c13_12_wrong_8,How well did you communicate with others today?,Quanto hai comunicato bene con gli altri oggi?
c13_12_wrong_9,Who did you work well with today? Why?,Con chi hai lavorato bene oggi? Perché?
c13_12_wrong_10,Where can you access more opportunities to play or do what we learnt today?,Quale è il luogo migliore per giocare o fare ciò che abbiamo imparato oggi?
c13_12_wrong_11,Who is your role model in this class? Why?,Chi è il tuo modello di riferimento in questa classe? Perché?
glossary_Attributes,Attributes,Caratteristiche
glossary_AffectiveDomain,Affective Domain,Dominio affettivo
glossary_CognitiveDomain,Cognitive Domain,Dominio cognitivo 
glossary_Confidence,Confidence,Fiducia
glossary_Domains,Domains,Domini
glossary_Dualism,Dualism,Dualismo
glossary_Embodied,Embodied,Embodied
glossary_Existentialism,Existentialism,Esistenzialismo
glossary_HealthLiteracy,Health Literacy,Health literacy
glossary_HumanDimension,Human Dimension,Dimensione umana
glossary_KnowledgeAndUnderstanding,Knowledge and Understanding,Conoscenza e comprensione
glossary_Literacy,Literacy,Literacy
glossary_Monism,Monism,Monismo
glossary_Motivation,Motivation,Motivazione
glossary_MovementCapacities,Movement Capacities,Capacità motorie
glossary_MovementPatterns,Movement Patterns,Schemi motori
glossary_MovementVocabulary,Movement Vocabulary,Vocabolario motorio
glossary_Phenomenology,Phenomenology,Fenomenologia
glossary_PhysicalActivity,Physical Activity,Attività fisica
glossary_PhysicalCompetence,Physical Competence,Competenza fisica
glossary_PhysicalDomain,Physical Domain,Dominio fisico
glossary_PhysicalEducation,Physical Education,Educazione fisica
glossary_PhysicalLiteracy,Physical Literacy,Physical Literacy
glossary_Sport,Sport,Sport
glossary_Attributes_desc,"Are the constituent elements of physical literacy that are identified in the full definition of the concept. When developing physical literacy, individuals will discover that they have the potential to develop all the attributes identified in the full definition.","Sono gli elementi costitutivi della physical literacy, identificati nella definizione del concetto stesso. Durante lo sviluppo della physical literacy, le persone scopriranno di avere il potenziale per sviluppare tutte le caratteristiche identificate nella definizione completa."
glossary_AffectiveDomain_desc,"The affective domain refers to aspects of motivation, confidence, self-esteem, self-confidence and a positive sense of self, developed and nurtured in a range of environments.","Il dominio affettivo si riferisce agli aspetti di motivazione, fiducia, autostima, sicurezza di sé e ad un positivo senso del sé, sviluppati e coltivati in diversi ambiti."
glossary_CognitiveDomain_desc,"The cognitive domain refers to the knowledge and understanding of fitness and health including exercise, nutrition, sleep, and lifestyle, as well as the development of intelligent action, an understanding of movement, and application of creativity and imagination in a range of environments.","Il dominio cognitivo riguarda la conoscenza e la comprensione della fitness (forma fisica) e della salute, inclusi esercizio, nutrizione, sonno e stile di vita, nonché lo sviluppo di azioni consapevoli, la comprensione del movimento e l’applicazione della creatività e dell’immaginazione in diversi ambiti."
glossary_Confidence_desc,Can be described as the perception of one's own abilities.,Può essere descritta come la percezione delle proprie capacità.
glossary_Domains_desc,"Physical literacy domains refer to the interrelated affective, physical, and cognitive domains that underpin the concept of physical literacy. The behavioral, social, and environmental domains are also referred to in some literature.","I domini della physical literacy includono i domini affettivo, fisico e cognitivo che sono interconnessi e alla base del concetto stesso di physical literacy. In letteratura vengono menzionati anche i domini comportamentale, sociale e ambientale."
glossary_Dualism_desc,"The view that human beings are comprised of two very different and separable 'parts,' being the 'body' and the 'mind'.",Si tratta della concezione secondo cui l’essere umano è costituito da due parti molto distinte e separate: il corpo e la mente.
glossary_Embodied_desc,"In the context of physical literacy, the term embodiment is used specifically to describe the potential individuals have to interact with the environment via our embodied dimension. This covers both embodiment as-lived as well as embodiment as an instrument or object.","Nel contesto della physical literacy, il termine embodiment (incarnato) è usato specificamente per descrivere il potenziale che gli individui hanno di interagire con l'ambiente tramite la loro dimensione embodied (incarnata). Questo comprende sia l'embodiment come vissuto che come strumento o oggetto."
glossary_Existentialism_desc,"Is a philosophy that is based on the principle that existence precedes essence. In other words, individuals make themselves as they interact with the world.","Una filosofia che si basa sul principio secondo cui l'esistenza precede l'essenza. In altre parole, la crescita personale avviene attraverso l’interazione con il mondo."
glossary_HealthLiteracy_desc,"The degree to which individuals and groups can obtain, process, understand, evaluate, and act upon information needed to make public health decisions that benefit the community.","Il grado con cui individui e gruppi possono ottenere, elaborare, comprendere, valutare e agire sulle informazioni necessarie per prendere decisioni in materia di salute pubblica a beneficio della comunità."
glossary_HumanDimension_desc,"An aspect of human being through which individuals can interact with the world and express themselves. Embodiment is one such dimension â€“ hence, embodied dimension.",Un aspetto dell'essere umano attraverso il quale gli individui possono interagire con il mondo ed esprimersi. L'embodiment è una di queste dimensioni (embodiment dimension).
glossary_KnowledgeAndUnderstanding_desc,"Comprised of two main constituents, the first related to grasping essential principles of movement and performance. The second involves developing knowledge and understanding of fitness and health, including understanding the value of physical activity, exercise, appropriate diet, and the need for relaxation and sleep.","Si compone di due elementi principali. Il primo è legato alla comprensione dei principi fondamentali del movimento e delle prestazioni. Il secondo allo sviluppo della conoscenza e della comprensione della fitness e della salute, inclusa la comprensione del valore dell'attività fisica, dell'esercizio, di una dieta appropriata e della necessità di rilassarsi e dormire."
glossary_Literacy_desc,"Literacy is our embodied interaction with an environment. It includes the use of critical and creative thinking skills and processes, conveying information through various forms of communication, and applying knowledge and skills to make connections within and between various contexts.","La literacy (alfabetizzazione) è la nostra interazione embodied (incarnata) con l’ambiente. Comprende l'uso di abilità e/o processi di pensiero critico e creativo, la trasmissione di informazioni attraverso varie forme di comunicazione e l'applicazione di conoscenze e abilità per creare collegamenti tra vari contesti e al loro interno."
glossary_Monism_desc,"The view that humans are an entity, a whole, and not divisible into separate 'parts,' such as the 'body' and the 'mind'. This is also referred to as a holistic view or holism, indicating that humans are an indivisible 'whole'.","Si tratta della concezione secondo cui gli esseri umani sono un'entità, un intero, e non sono divisibili in parti separate, come il corpo e la mente. Si parla anche di visione olistica o olismo, per indicare che gli esseri umani sono un intero indivisibile."
glossary_Motivation_desc,Can be defined as the direction and intensity of oneâ€™s effort.,Può essere definita come la direzione e l'intensità dello sforzo personale.
glossary_MovementCapacities_desc,The constituent abilities of articulate movement.,Le capacità costitutive del movimento articolato.
glossary_MovementPatterns_desc,General movement patterns comprise the total stock of movements of which the human is capable. The general movement patterns mastered by an individual may be referred to as their movement vocabulary. Specific movement patterns arise when refined movement patterns are applied within specific activity contexts and movement forms.,Gli schemi motori generali comprendono l'insieme dei movimenti che un individuo è in grado di eseguire. Gli schemi motori generali padroneggiati da un individuo possono essere definiti come il suo vocabolario motorio. Gli schemi motori specifici si sviluppano quando gli schemi di movimento vengono perfezionati e applicati in contesti di attività e forme di movimento specifici.
glossary_MovementVocabulary_desc,Refer to movement patterns.,Si riferisce all’insieme degli schemi motori.
glossary_Phenomenology_desc,Is a philosophy based on the principle that we as human beings give meaning to the world as we perceive it. Objects in the world have no meaning prior to an individualâ€™s perception of that feature.,"Una filosofia che si basa sul principio secondo cui noi, in quanto esseri umani, diamo significato al mondo nel momento in cui lo percepiamo. Gli oggetti nel mondo non hanno alcun significato prima che una persona ne percepisca le caratteristiche."
glossary_PhysicalActivity_desc,Any bodily movement produced by skeletal muscles that requires energy expenditure.,Qualsiasi movimento prodotto dai muscoli scheletrici che richiede un costo energetico.
glossary_PhysicalCompetence_desc,"Can be described as the sufficiency in movement vocabulary, movement capacities, and developed movement patterns, plus the deployment of these in a range of movement forms.","Può essere descritta come una sufficiente competenza nel vocabolario motorio, nelle capacità motorie e negli schemi motori, nonché del loro impiego in una serie di forme di movimento."
glossary_PhysicalDomain_desc,The physical domain encourages the nurturing of physical competence in a range of environments in order to develop a rich and wide-ranging movement vocabulary.,"Il dominio fisico incoraggia l'acquisizione di competenze fisico-motorie in diversi ambiti, al fine di sviluppare un vocabolario motorio ricco e vario."
glossary_PhysicalEducation_desc,Physical education is the school subject in which children do physical exercises or take part in physical games and sports.,"L’educazione fisica è la materia scolastica, in cui i bambini praticano esercizio fisico e partecipano a giochi motori e sportivi."
glossary_PhysicalLiteracy_desc,"Physical literacy can be described as the motivation, confidence, physical competence, knowledge, and understanding to value and take responsibility for engagement in physical activities for life.","La physical literacy può essere descritta come la motivazione, fiducia, competenza fisica, conoscenza e comprensione necessarie per valorizzare e assumersi la responsabilità di impegnarsi nella pratica di attività fisica per tutta la vita."
glossary_Sport_desc,"Sport is most often used to refer to competitive games or physical activities. Typically, in this context, sports are governed by an agreed set of rules and require participants to learn and exhibit physical athleticism and skill. Sports are used within the Physical Education curriculum to provide learning experiences.","Il termine sport è spesso utilizzato per indicare giochi o attività fisiche competitive. In questo contesto, gli sport sono disciplinati da un insieme di regole concordate e richiedono ai partecipanti di apprendere e mostrare abilità fisiche e atletiche. Gli sport fanno parte del programma di educazione fisica al fine di fornire esperienze di apprendimento."
