Key,English,Ελληνικά
c13a1_intro1,"Welcome to challenge 13. You will assume the role of a PE teacher and develop a lesson for your students. I will provide you with some information about the characteristics of your class, the purpose of the lesson and the learning outcomes that will help you in developing the lesson. Be careful, a wrong answer causes the loss of a heart in the avatar's life bar. You have 20 hearts available. If you lose all the hearts, you will restart the challenge. Ready?","Καλώς ήρθατε στην πρόκληση 13. Θα αναλάβετε το ρόλο ενός καθηγητή φυσικής αγωγής και θα αναπτύξετε ένα μάθημα για τους μαθητές σας. Θα σας δώσω κάποιες πληροφορίες σχετικά με τα χαρακτηριστικά της τάξης σας, τον σκοπό του μαθήματος και τα μαθησιακά αποτελέσματα που θα σας βοηθήσουν στην ανάπτυξη του μαθήματος. Προσέξτε, μια λάθος απάντηση προκαλεί την απώλεια μιας καρδιάς στη γραμμή ζωής του avatar. Έχετε 20 καρδιές διαθέσιμες. Εάν χάσετε όλες τις καρδιές, θα επανεκκινήσετε την πρόκληση. Έτοιμοι?"
c13a1_intro2,"This is a class of 30 children. They have some experience in gymnastics and dance from PE lessons in the early grades. They also have experience in traditional games, athletics, swimming, and winter sports. Within the class there is a normal range of abilities where approximately 1/3 of the class are quite competent at gymnastics, 1/3 are OK and 1/3 are less competent from a practical point of view. Most of the children are motivated when doing PE although a few children lack confidence. The school has a small gymnasium with some moveable apparatus (benches, boxes) that the children can use to balance on as well as floor mats to work on. Music can be used if required to add stimulus to the sequences. Work cards with examples of partner balances are available. These have descriptions and images of partner balances along with suggestions of how to get into and out of the balances. The children will have already selected a partner and will have been working on developing travelling with a partner (mirroring and matching movements, moving in different directions) and jumping combinations (using different types of jumps and different shapes). They have started to put a sequence together which they will build on over the following weeks. The lesson aims to encourage students to explore a range of partner balances, modify them if possible and then link them together as part of their partner sequence. The learning outcomes for the lesson cover four areas:","Αυτή είναι μια τάξη 30 παιδιών. Έχουν κάποια εμπειρία στη γυμναστική και το χορό από μαθήματα φυσικής αγωγής στις πρώτες τάξεις. Έχουν επίσης εμπειρία σε παραδοσιακά παιχνίδια, στίβο, κολύμβηση και χειμερινά σπορ. Μέσα στην τάξη υπάρχει ένα φυσιολογικό εύρος ικανοτήτων όπου περίπου το 1/3 της τάξης είναι αρκετά ικανό στη γυμναστική, το 1/3 είναι εντάξει και το 1/3 είναι λιγότερο ικανό από πρακτική άποψη. Τα περισσότερα από τα παιδιά έχουν κίνητρα όταν κάνουν φυσική αγωγή, αν και μερικά παιδιά δεν έχουν αυτοπεποίθηση. Το σχολείο διαθέτει ένα μικρό γυμναστήριο με κάποια κινητά όργανα (πάγκους, κουτιά) που τα παιδιά μπορούν να χρησιμοποιήσουν για να ισορροπήσουν, καθώς και χαλάκια δαπέδου για να δουλέψουν. Η μουσική μπορεί να χρησιμοποιηθεί εάν απαιτείται για να προσθέσει ερεθίσματα στις ακολουθίες. Διατίθενται κάρτες εργασίας με παραδείγματα υπολοίπων συνεργατών. Αυτά έχουν περιγραφές και εικόνες των ισορροπιών των συντρόφων μαζί με προτάσεις για το πώς να μπουν και να βγουν από τις ισορροπίες. Τα παιδιά θα έχουν ήδη επιλέξει έναν παρτενέρ και θα έχουν εργαστεί για την ανάπτυξη της μετακίνησης με παρτενέρ (αντικατοπτρίζοντας και ταιριάζοντας τις κινήσεις, κινούμενα προς διαφορετικές κατευθύνσεις) και των συνδυασμών αλμάτων (χρησιμοποιώντας διαφορετικούς τύπους αλμάτων και διαφορετικά σχήματα). Έχουν αρχίσει να συνθέτουν μια ακολουθία στην οποία θα βασιστούν τις επόμενες εβδομάδες. Στόχος του μαθήματος είναι να ενθαρρύνει τους μαθητές να εξερευνήσουν μια σειρά από ισορροπίες με παρτενέρ, να τις τροποποιήσουν αν είναι δυνατόν και στη συνέχεια να τις συνδέσουν μεταξύ τους ως μέρος της ακολουθίας τους με παρτενέρ. Τα μαθησιακά αποτελέσματα του μαθήματος καλύπτουν τέσσερις τομείς:"
,1. Physical/Move â€“ To perform a variety of challenging partner balances that can be linked to their partner sequence.,1. Σωματική/Κίνηση - Να εκτελέσουν μια ποικιλία από απαιτητικές ισορροπίες παρτενέρ που μπορούν να συνδεθούν με την ακολουθία παρτενέρ τους.
,2. Affective/Feel â€“ To gain confidence in performing increasingly challenging partner balances and motivation to try more challenging partner balances.,2. Συναισθηματικό/Αίσθημα - Να αποκτήσουν αυτοπεποίθηση στην εκτέλεση όλο και πιο απαιτητικών ισορροπιών με παρτενέρ και κίνητρο για να δοκιμάσουν πιο απαιτητικές ισορροπίες με παρτενέρ.
,"3. Cognitive/Think â€“ To consider examples of partner balances and create their own versions, which will link into their partner sequence.","3. Γνωστική/Σκέψη - Να εξετάσουν παραδείγματα ισορροπιών με παρτενέρ και να δημιουργήσουν τις δικές τους εκδοχές, οι οποίες θα συνδέονται με την ακολουθία των παρτενέρ τους."
,4. Social/Connect - To work cooperatively in creating and refining challenging partner balances that are added to their partner sequence.,4. Κοινωνική/Σύνδεση - Να εργαστούν συνεργατικά για τη δημιουργία και την τελειοποίηση απαιτητικών ισορροπιών εταίρου που θα προστεθούν στην ακολουθία των εταίρων τους.
,,
c13a1_intro3,"Now you have all the information to start developing lessons for your students. If you want to consult the characteristics, the purpose, and the learning outcomes of the lesson, you can consult me with a tap, and I will provide you with all this information.","Τώρα έχετε όλες τις πληροφορίες για να αρχίσετε να αναπτύσσετε μαθήματα για τους μαθητές σας. Αν θέλετε να συμβουλευτείτε τα χαρακτηριστικά, τον σκοπό και τα μαθησιακά αποτελέσματα του μαθήματος, μπορείτε να με συμβουλευτείτε με ένα κλικ και θα σας δώσω όλες αυτές τις πληροφορίες. "
c13a1_well_done,ðŸŽ‰ Well done! You've selected the correct answers! ðŸŽ‰,Μπράβο! Έχετε επιλέξει τις σωστές απαντήσεις! 
c13a1_mistakes,You have selected %1 incorrect answers.,Έχετε επιλέξει %1 λανθασμένες απαντήσεις.
c13a1_game_over,âŒ You've lost all lives and the challenge will restart.,Έχετε χάσει όλες τις ζωές και η πρόκληση θα επανεκκινήσει.
c13a1_stage,Stage %1,Στάδιο %1
c13a1_finish,Well done! You have completed this activity. One more to go to finish the last challenge!,Μπράβο! Έχετε ολοκληρώσει αυτήν τη δραστηριότητα. Ένα ακόμη για να τελειώσει η τελευταία πρόκληση!
c13_1_title,Introduction,Εισαγωγή
c13_1_question,"Based on the information provided, choose 2 skills/qualities you are also focusing on developing:","Με βάση τις παρεχόμενες πληροφορίες, επιλέξτε 2 δεξιότητες/ιδιότητες στις οποίες εστιάζετε επίσης για να τις αναπτύξετε:"
c13_1_correct_1,Resilience,Ανθεκτικότητα
c13_1_correct_2,Independence,Ανεξαρτησία
c13_1_correct_3,Communication,Επικοινωνία
c13_1_wrong_1,Problem-Solving,Επίλυση προβλημάτων
c13_1_wrong_2,Emotional Intelligence,Συναισθηματική νοημοσύνη
c13_1_wrong_3,Leadership,Ηγεσία
c13_1_wrong_4,Evaluation,Αξιολόγηση
c13_1_wrong_5,Sportspersonship,Αθλητισμός
c13_1_wrong_6,Self-confidence,Αυτοπεποίθηση
c13_2_title,Teaching styles or models,Στυλ ή μοντέλα διδασκαλίας
c13_2_question,"Teaching Styles or Models: Based on Mosstonâ€™s Styles, choose 3 Styles that you could use to achieve the purpose of the lesson.","Στυλ ή μοντέλα διδασκαλίας: Με βάση τα στυλ του Mosstonâ, επιλέξτε 3 στυλ που θα μπορούσατε να χρησιμοποιήσετε για να επιτύχετε το σκοπό του μαθήματος."
c13_2_correct_1,Reciprocal,Αμοιβαία
c13_2_correct_2,Self-Check,Αυτοέλεγχος
c13_2_correct_3,Divergent Discovery,Αποκλίνουσα ανακάλυψη
c13_2_correct_4,Learner Designed,Σχεδιασμός μαθητή
c13_2_wrong_1,Command,Εντολή
c13_2_wrong_2,Practice,Άσκηση
c13_2_wrong_3,Inclusion,Ένταξη
c13_2_wrong_4,Guided Discovery,Καθοδηγούμενη ανακάλυψη
c13_2_wrong_5,Convergent Discovery,Συγκλίνουσα ανακάλυψη
c13_2_wrong_6,Learner Initiated,Με πρωτοβουλία του μαθητή
c13_2_wrong_7,Self-Teach,Αυτοδιδασκαλία
c13_3_title,Teaching models,Μοντέλα διδασκαλίας
c13_3_question,"Teaching models: based on the aim of the lesson, choose 1 teaching model to enhance studentsâ€™ physical literacy.","Μοντέλα διδασκαλίας: με βάση το στόχο του μαθήματος, επιλέξτε 1 μοντέλο διδασκαλίας για την ενίσχυση του σωματικού γραμματισμού των μαθητών."
c13_3_correct_1,Cooperative Education,Συνεργατική εκπαίδευση
c13_3_wrong_1,Sport Education,Αθλητική Εκπαίδευση
c13_3_wrong_2,Teaching Personal Social Responsibility,Διδασκαλία της προσωπικής κοινωνικής ευθύνης
c13_3_wrong_3,Health Based PE,Φυσική Αγωγή με βάση την υγεία
c13_4_title,Dare,Τόλμη
c13_4_question,"Dare: based on the aim of the lesson and the teaching model adopted, choose 1 dare that can help the students improve their skills.","Τόλμη: με βάση το στόχο του μαθήματος και το μοντέλο διδασκαλίας που υιοθετείται, επιλέξτε 1 τόλμη που μπορεί να βοηθήσει τους μαθητές να βελτιώσουν τις δεξιότητές τους."
c13_4_correct_1,Children can choose the balances they want to do and how they link them into a sequence.,Τα παιδιά μπορούν να επιλέξουν τις ισορροπίες που θέλουν να κάνουν και πώς θα τις συνδέσουν σε μια ακολουθία.
c13_4_wrong_1,Children are all challenged to do the same balances and sequences.,Όλα τα παιδιά καλούνται να κάνουν τις ίδιες ισορροπίες και ακολουθίες.
c13_4_wrong_2,Children are challenged to do the same balances but choose how to link them into a sequence.,"Τα παιδιά καλούνται να κάνουν τις ίδιες ισορροπίες, αλλά επιλέγουν πώς να τις συνδέσουν σε μια ακολουθία."
c13_5_title,Support,Υποστηρίξη
c13_5_question,"Support: based on the aim of the lesson and the teaching model adopted, choose 1 support that can help the students to enhance their skills.","Υποστήριξη: με βάση το στόχο του μαθήματος και το μοντέλο διδασκαλίας που υιοθετήθηκε, επιλέξτε 1 υποστήριξη που μπορεί να βοηθήσει τους μαθητές να ενισχύσουν τις δεξιότητές τους."
c13_5_correct_1,Children are supported by themselves and worksheets that have pictures and text to describe the balances and how they might be linked together.,Τα παιδιά υποστηρίζονται από τον εαυτό τους και φύλλα εργασίας που έχουν εικόνες και κείμενο για να περιγράψουν τις ισορροπίες και πώς μπορούν να συνδεθούν μεταξύ τους.
c13_5_wrong_1,The Teacher moves around the class to provide support and advice where appropriate.,Ο δάσκαλος μετακινείται στην τάξη για να παρέχει υποστήριξη και συμβουλές όπου χρειάζεται.
c13_5_wrong_2,"Some students are nominated as support and they work with a group, providing advice.","Ορισμένοι μαθητές ορίζονται ως υποστηρικτές και εργάζονται με μια ομάδα, παρέχοντας συμβουλές."
c13_6_title,Aspects,Πτυχές
c13_6_question,Aspects: What would you be most likely to modify? Choose 2 elements that you can modify.,Πτυχές: Τι θα ήταν πιο πιθανό να τροποποιήσετε? Επιλέξτε 2 στοιχεία που μπορείτε να τροποποιήσετε.
c13_6_correct_1,Activities,Δραστηριότητες
c13_6_correct_2,Equipment,Εξοπλισμός
c13_6_wrong_1,Spaces,Χώροι
c13_6_wrong_2,People,Άνθρωποι
c13_6_wrong_3,Conditions,Συνθήκες
c13_6_wrong_4,Time,Χρόνος
c13_7_title,Priority,Προτεραιότητα
c13_7_question,Priority: What would be your priority? Choose two priorities.,Προτεραιότητα: Ποια θα ήταν η προτεραιότητά σας; Επιλέξτε δύο προτεραιότητες.
c13_7_correct_1,Maximum participation,Μέγιστη συμμετοχή
c13_7_correct_2,Involvement,Συμμετοχή
c13_7_correct_3,Success,Επιτυχία
c13_7_wrong_1,Safety,Ασφάλεια
c13_7_wrong_2,Learning,Μάθηση
c13_7_wrong_3,Enjoyment,Απόλαυση
c13_8_title,Assessment strategy,Στρατηγική αξιολόγησης
c13_8_question,Assessment strategy: choose the correct assessment strategy to evaluate your students' activity.,Στρατηγική αξιολόγησης: επιλέξτε τη σωστή στρατηγική αξιολόγησης για να αξιολογήσετε τη δραστηριότητα των μαθητών σας.
c13_8_correct_1,"At the end of the lesson, the children are split into two. Half of the class performs their sequence and a pair from the observers provides feedback on what they did well and what they could improve, then the other half performs their sequence and has feedback provided by a pair from the observers.","Στο τέλος του μαθήματος, τα παιδιά χωρίζονται στα δύο. Η μισή τάξη εκτελεί την ακολουθία της και ένα ζευγάρι από τους παρατηρητές παρέχει ανατροφοδότηση σχετικά με το τι έκαναν καλά και τι θα μπορούσαν να βελτιώσουν, στη συνέχεια, το άλλο μισό εκτελεί την ακολουθία του και λαμβάνει ανατροφοδότηση από ένα ζευγάρι από τους παρατηρητές."
c13_8_wrong_1,At the end of the lesson each pair has to perform their partner sequence in front of everyone and the teacher gives them a mark out of 10.,Στο τέλος του μαθήματος κάθε ζευγάρι πρέπει να εκτελέσει την ακολουθία του παρτενέρ του μπροστά σε όλους και ο δάσκαλος τους δίνει βαθμό με άριστα το 10.
c13_8_wrong_2,Students fill in a written sheet of paper explaining what they did well and what they could improve on in their partner sequence.,Οι μαθητές συμπληρώνουν ένα γραπτό φύλλο χαρτιού εξηγώντας τι έκαναν καλά και τι θα μπορούσαν να βελτιώσουν στην ακολουθία των παρτενέρ τους.
c13a2_intro,"You have to pass the last activity to pass the final challenge.  As I said previously, the learning outcomes for the lesson cover four areas:","Πρέπει να περάσετε την τελευταία δραστηριότητα για να περάσετε την τελική πρόκληση.  Όπως είπα προηγουμένως, τα μαθησιακά αποτελέσματα του μαθήματος καλύπτουν τέσσερις τομείς:"
,1. Physical/Move â€“ To perform a variety of challenging partner balances that can be linked to their partner sequence.,1. Σωματική/Κίνηση - Να εκτελούν μια ποικιλία από απαιτητικές ισορροπίες παρτενέρ που μπορούν να συνδεθούν με την ακολουθία παρτενέρ τους.
,2. Affective/Feel â€“ To gain confidence in performing increasingly challenging partner balances and motivation to try more challenging partner balances.,2. Συναισθηματικό/Αίσθημα - Να αποκτήσουν αυτοπεποίθηση στην εκτέλεση όλο και πιο απαιτητικών ισορροπιών με παρτενέρ και κίνητρο για να δοκιμάσουν πιο απαιτητικές ισορροπίες με παρτενέρ.
,"3. Cognitive/Think â€“ To consider examples of partner balances and create their own versions, which will link into their partner sequence.","3. Γνωστική/Σκέψη - Να εξετάσουν παραδείγματα ισορροπιών με παρτενέρ και να δημιουργήσουν τις δικές τους εκδοχές, οι οποίες θα συνδέονται με την ακολουθία των παρτενέρ τους."
,4. Social/Connect - To work cooperatively in creating and refining challenging partner balances that are added to their partner sequence.,4. Κοινωνική/Σύνδεση - Να εργαστούν συνεργατικά για τη δημιουργία και την τελειοποίηση απαιτητικών ισορροπιών εταίρου που θα προστεθούν στην ακολουθία των εταίρων τους.
,Choose 2 questions for each category.,Επιλέξτε 2 ερωτήσεις για κάθε κατηγορία.
c13a2_finish,Well done! You have completed challenge 13 so you have collected your badge! Congratulations!!! You have completed all challenges!,"Μπράβο! Έχετε ολοκληρώσει την πρόκληση 13, οπότε έχετε συλλέξει το παράσημό σας! Συγχαρητήρια!!! Έχετε ολοκληρώσει όλες τις προκλήσεις!"
c13_9_title,Physical/Move,Σωματική/Κίνηση
c13_9_question,Physical/Move: Choose 2 questions related to physical movement improvement.,Σωματική/Κίνηση: Επιλέξτε 2 ερωτήσεις που σχετίζονται με τη βελτίωση της σωματικής κίνησης.
c13_9_correct_1,What improvements have you made to your performance? How do you know?,Τι βελτιώσεις έχετε κάνει στην απόδοσή σας; Πώς  το ξέρετε;
c13_9_correct_2,What can you show now that you couldnâ€™t before the lesson?,Τι μπορείτε να δείξετε τώρα που δεν μπορούσατε πριν από το μάθημα;
c13_9_wrong_1,What new skills did you learn today? Can you show me what the correct technique looks like?,Ποιες νέες δεξιότητες μάθατε σήμερα; Μπορείτε να μου δείξετε πώς μοιάζει η σωστή τεχνική;
c13_9_wrong_2,What new tactics did you learn today? Can you tell me why they are important?,Ποιες νέες τακτικές μάθατε σήμερα; Μπορείτε να μου πείτε γιατί είναι σημαντικά;
c13_9_wrong_3,Did you develop any aspects of your fitness today? How will that help you and how could you train that further outside of PE lessons?,Αναπτύξατε κάποιες πτυχές της φυσικής σας κατάστασης σήμερα; Πώς θα σας βοηθήσει αυτό και πώς θα μπορούσατε να το εκπαιδεύσετε περαιτέρω εκτός των μαθημάτων φυσικής αγωγής;
c13_9_wrong_4,What component of fitness did you apply most effectively in todayâ€™s lesson and when? What impact did that have?,Ποιο στοιχείο της φυσικής κατάστασης εφαρμόσατε πιο αποτελεσματικά στο σημερινό μάθημα και πότε; Τι αντίκτυπο είχε αυτό;
c13_9_wrong_5,"Using no words, demonstrate the teaching points from today to a partner.","Χωρίς λόγια, επιδείξτε τα σημεία διδασκαλίας από το σημερινό μάθημα σε έναν συνεργάτη σας. "
c13_9_wrong_6,How would you rate yourself out of 10 for skilful movement today? What could improve your score?,Πώς θα βαθμολογούσατε τον εαυτό σας με άριστα το 10 για την επιδέξια κίνηση σήμερα; Τι θα μπορούσε να βελτιώσει τη βαθμολογία σας;
c13_9_wrong_7,"If you were the coach, how would you teach the skill?","Εάν ήσασταν ο προπονητής, πώς θα διδάσκατε τη συγκεκριμένη δεξιότητα;"
c13_9_wrong_8,How can the movements/skills practiced in this lesson help you in other sports/activities?,Πώς μπορούν οι κινήσεις/δεξιότητες που εξασκείστε σε αυτό το μάθημα να σας βοηθήσουν σε άλλα αθλήματα/δραστηριότητες;
c13_10_title,Affective/Feel,Συναισθηματικό/Αίσθημα
c13_10_question,Affective/Feel: Choose 2 questions related to emotional experiences during the lesson.,Συναισθηματικό/Αίσθημα: Επιλέξτε 2 ερωτήσεις που σχετίζονται με συναισθηματικές εμπειρίες κατά τη διάρκεια του μαθήματος.
c13_10_correct_1,How did it feel working with others today?,Πώς αισθανθήκατε όταν δουλεύατε με τους άλλους σήμερα;
c13_10_correct_2,How confident do you feel about participating in more of this activity?,Πόσο σίγουροι αισθάνεστε για τη συμμετοχή σας σε περισσότερες από αυτές τις δραστηριότητες;
c13_10_wrong_1,What did you like most about todayâ€™s lesson? What was the best moment?,Τι σας άρεσε περισσότερο στο σημερινό μάθημα; Ποια ήταν η καλύτερη στιγμή;
c13_10_wrong_2,Were there any elements of the lesson that you did not enjoy?,Υπήρχαν στοιχεία του μαθήματος που δεν σας άρεσαν;
c13_10_wrong_3,What do you wish we had done differently or more of or less of?,Τι θα θέλατε να είχαμε κάνει διαφορετικά ή περισσότερο ή λιγότερο;
c13_10_wrong_4,What element of your PE lesson are you most proud of?,Για ποιο στοιχείο του μαθήματος φυσικής αγωγής είστε πιο περήφανοι;
c13_10_wrong_5,"If you could repeat this lesson, how could you have made it more enjoyable?","Αν μπορούσατε να επαναλάβετε αυτό το μάθημα, πώς θα μπορούσατε να το είχατε κάνει πιο ευχάριστο;"
c13_10_wrong_6,"Following on from today's lesson, what would you like to learn next?","Σε συνέχεια του σημερινού μαθήματος, τι θα θέλατε να μάθετε στη συνέχεια;"
c13_10_wrong_7,Do you feel valued in your team/group?,Αισθάνεστε ότι σας εκτιμούν στην ομάδα σας;
c13_10_wrong_8,How would you score this lesson out of 10 for fun? What could be done to improve that score?,Πώς θα βαθμολογούσατε αυτό το μάθημα με 10 βαθμούς για τη διασκέδαση; Τι θα μπορούσε να γίνει για να βελτιωθεί αυτή η βαθμολογία;
c13_10_wrong_9,When did you demonstrate the most confidence in todayâ€™s lesson?,Πότε επιδείξατε τη μεγαλύτερη αυτοπεποίθηση στο σημερινό μάθημα;
c13_10_wrong_10,When did you feel out of your comfort zone today?,Πότε νιώσατε ότι βγήκατε έξω από τη ζώνη άνεσής σας σήμερα;
c13_10_wrong_11,Did you feel safe in todayâ€™s lesson?,Αισθανθήκατε ασφαλείς στο σημερινό μάθημα;
c13_11_title,Cognitive/Think,Γνωστική/Σκέψη
c13_11_question,Cognitive/Think: Choose 2 questions related to cognitive thinking and reflection.,Γνωστική/Σκέψη: Επιλέξτε 2 ερωτήσεις που σχετίζονται με τη γνωστική σκέψη και τον προβληματισμό.
c13_11_correct_1,What do you need to work on most to improve further?,Σε τι πρέπει να δουλέψετε περισσότερο για να βελτιωθείτε περαιτέρω;
c13_11_correct_2,What different roles could you fulfil in the lesson and what skills are needed for each?,Ποιους διαφορετικούς ρόλους θα μπορούσατε να εκπληρώσετε στο μάθημα και ποιες δεξιότητες απαιτούνται για τον καθένα;
c13_11_wrong_1,What was the most valuable thing you learnt today? How will you use that learning in the future?,Ποιο ήταν το πιο πολύτιμο πράγμα που μάθατε σήμερα; Πώς θα χρησιμοποιήσετε αυτή τη μάθηση στο μέλλον;
c13_11_wrong_2,How could you do it differently next time?,Πώς θα μπορούσατε να το κάνετε διαφορετικά την επόμενη φορά;
c13_11_wrong_3,What is the most important thing for you to remember from today? How will you remember it?,Ποιο είναι το πιο σημαντικό πράγμα που πρέπει να θυμάστε από σήμερα; Πώς θα το θυμάστε;
c13_11_wrong_4,Is there anything you can do before our next lesson to develop further or practice what we have done today?,Υπάρχει κάτι που μπορείτε να κάνετε πριν από το επόμενο μάθημά μας για να αναπτύξετε περαιτέρω ή να εξασκήσετε αυτά που κάναμε σήμερα;
c13_11_wrong_5,Is there an aspect of this activity you would like to know more about?,Υπάρχει κάποια πτυχή αυτής της δραστηριότητας για την οποία θα θέλατε να μάθετε περισσότερα;
c13_11_wrong_6,What rules or constraints could you add to make the lesson harder for you?,Ποιους κανόνες ή περιορισμούς θα μπορούσατε να προσθέσετε για να κάνετε το μάθημα πιο δύσκολο για εσάς;
c13_11_wrong_7,What could you do to make the lesson easier for you?,Τι θα μπορούσατε να κάνετε για να κάνετε το μάθημα ευκολότερο για εσάς;
c13_11_wrong_8,What will you do to be physically active between now and your next lesson?,Τι θα κάνετε για να είστε σωματικά δραστήριοι από τώρα μέχρι το επόμενο μάθημα;
c13_11_wrong_9,What would you like to find out more about?,Για τι θα θέλατε να μάθετε περισσότερα;
c13_11_wrong_10,"If you were to teach todayâ€™s lesson, how might you do it?","Εάν διδάσκατε το σημερινό μάθημα, πώς θα το κάνατε;"
c13_12_title,Social/Connect,Κοινωνική/Σύνδεση
c13_12_question,Social/Connect: Choose 2 questions related to social interactions during the lesson.,Κοινωνική/Σύνδεση: Επιλέξτε 2 ερωτήσεις σχετικές με τις κοινωνικές αλληλεπιδράσεις κατά τη διάρκεια του μαθήματος.
c13_12_correct_1,How well did you work with others?,Πόσο καλά συνεργαστήκατε με τους άλλους;
c13_12_correct_2,Who showed the most creativity today? What impact did it have?,Ποιος έδειξε τη μεγαλύτερη δημιουργικότητα σήμερα; Τι αντίκτυπο είχε;
c13_12_wrong_1,Who was the MVP (most valuable participant)? Why?,Ποιος ήταν ο MVP (πολυτιμότερος συμμετέχων); Γιατί;
c13_12_wrong_2,Who demonstrated the best leadership characteristics in todayâ€™s lesson? How did they do this?,Ποιος επέδειξε τα καλύτερα ηγετικά χαρακτηριστικά στο σημερινό μάθημα; Πώς το έκαναν αυτό;
c13_12_wrong_3,"Did you display kindness and respect for others during the lesson? If so, how?","Επιδείξατε ευγένεια και σεβασμό προς τους άλλους κατά τη διάρκεια του μαθήματος; Αν ναι, πώς;"
c13_12_wrong_4,How did relationships with other students impact your progress in this lesson?,Πώς οι σχέσεις με άλλους μαθητές επηρέασαν την πρόοδό σας σε αυτό το μάθημα;
c13_12_wrong_5,How would you teach this lesson to a friend?,Πώς θα διδάσκατε αυτό το μάθημα σε έναν φίλο σας;
c13_12_wrong_6,Describe a moment in the lesson where you helped another student make progress.,Περιγράψτε μια στιγμή στο μάθημα όπου βοηθήσατε έναν άλλο μαθητή να σημειώσει πρόοδο.
c13_12_wrong_7,How did you contribute towards a shared goal today?,Πώς συμβάλλατε σήμερα στην επίτευξη ενός κοινού στόχου;
c13_12_wrong_8,How well did you communicate with others today?,Πόσο καλά επικοινωνήσατε με τους άλλους σήμερα;
c13_12_wrong_9,Who did you work well with today? Why?,Με ποιον συνεργάστηκες καλά σήμερα; Γιατί;
c13_12_wrong_10,Where can you access more opportunities to play or do what we learnt today?,Πού μπορείς να έχεις πρόσβαση σε περισσότερες ευκαιρίες για να παίξεις ή να κάνεις αυτό που μάθαμε σήμερα;
c13_12_wrong_11,Who is your role model in this class? Why?,Ποιος είναι το πρότυπό σου σε αυτή την τάξη; Γιατί;
glossary_Attributes,Attributes,Χαρακτηριστικά
glossary_AffectiveDomain,Affective Domain,Συναισθηματικός τομέας
glossary_CognitiveDomain,Cognitive Domain,Γνωστικός τομέας
glossary_Confidence,Confidence,Αυτοπεποίθηση
glossary_Domains,Domains,Τομείς
glossary_Dualism,Dualism,Δυαδισμός
glossary_Embodied,Embodied,Ενσωματωμένη
glossary_Existentialism,Existentialism,Υπαρξισμός
glossary_HealthLiteracy,Health Literacy,Γραμματισμός στην υγεία
glossary_HumanDimension,Human Dimension,Ανθρώπινη διάσταση
glossary_KnowledgeAndUnderstanding,Knowledge and Understanding,Γνώση και κατανόηση
glossary_Literacy,Literacy,Γραμματισμός
glossary_Monism,Monism,Μονισμός
glossary_Motivation,Motivation,Κίνητρα
glossary_MovementCapacities,Movement Capacities,Κινητικές ικανότητες
glossary_MovementPatterns,Movement Patterns,Μοτίβα κίνησης
glossary_MovementVocabulary,Movement Vocabulary,Λεξιλόγιο κίνησης
glossary_Phenomenology,Phenomenology,Φαινομενολογία
glossary_PhysicalActivity,Physical Activity,Σωματική Δραστηριότητα
glossary_PhysicalCompetence,Physical Competence,Σωματική Επάρκεια
glossary_PhysicalDomain,Physical Domain,Φυσικός τομέας
glossary_PhysicalEducation,Physical Education,Φυσική Αγωγή
glossary_PhysicalLiteracy,Physical Literacy,Σωματικός γραμματισμός
glossary_Sport,Sport,Αθλητισμός
glossary_Attributes_desc,"Are the constituent elements of physical literacy that are identified in the full definition of the concept. When developing physical literacy, individuals will discover that they have the potential to develop all the attributes identified in the full definition.","Είναι τα συστατικά στοιχεία της φυσικής παιδείας που προσδιορίζονται στον πλήρη ορισμό της έννοιας. Κατά την ανάπτυξη του σωματικού γραμματισμού, τα άτομα θα ανακαλύψουν ότι έχουν τη δυνατότητα να αναπτύξουν όλα τα χαρακτηριστικά που προσδιορίζονται στον πλήρη ορισμό."
glossary_AffectiveDomain_desc,"The affective domain refers to aspects of motivation, confidence, self-esteem, self-confidence and a positive sense of self, developed and nurtured in a range of environments.","Ο συναισθηματικός τομέας αναφέρεται σε πτυχές της παρακίνησης, της εμπιστοσύνης, της αυτοεκτίμησης, της αυτοπεποίθησης και της θετικής αίσθησης του εαυτού, που αναπτύσσονται και καλλιεργούνται σε διάφορα περιβάλλοντα."
glossary_CognitiveDomain_desc,"The cognitive domain refers to the knowledge and understanding of fitness and health including exercise, nutrition, sleep, and lifestyle, as well as the development of intelligent action, an understanding of movement, and application of creativity and imagination in a range of environments.","Ο γνωστικός τομέας αναφέρεται στη γνώση και την κατανόηση της φυσικής κατάστασης και της υγείας, συμπεριλαμβανομένης της άσκησης, της διατροφής, του ύπνου και του τρόπου ζωής, καθώς και στην ανάπτυξη ευφυούς δράσης, κατανόησης της κίνησης και εφαρμογής της δημιουργικότητας και της φαντασίας σε ένα ευρύ φάσμα περιβαλλόντων."
glossary_Confidence_desc,Can be described as the perception of one's own abilities.,Μπορεί να περιγραφεί ως η αντίληψη των δικών μας ικανοτήτων.
glossary_Domains_desc,"Physical literacy domains refer to the interrelated affective, physical, and cognitive domains that underpin the concept of physical literacy. The behavioral, social, and environmental domains are also referred to in some literature.","Οι τομείς του σωματικού γραμματισμού αναφέρονται στους αλληλένδετους συναισθηματικούς, φυσικούς και γνωστικούς τομείς που στηρίζουν την έννοια του σωματικού γραμματισμού. Σε κάποια βιβλιογραφία αναφέρονται επίσης οι συμπεριφορικοί, κοινωνικοί και περιβαλλοντικοί τομείς."
