Key,English,French
c13a1_intro3,"Now you have all the information to start developing lessons for your students. If you want to consult the characteristics, the purpose, and the learning outcomes of the lesson, you can consult me with a tap, and I will provide you with all this information.","Vous disposez maintenant de toutes les informations nécessaires pour commencer à élaborer des cours pour vos élèves. Si vous souhaitez consulter les caractéristiques, le but et les résultats d'apprentissage de la leçon, vous pouvez me consulter d'un simple clic et je vous fournirai toutes ces informations."
c13a1_well_done,ðŸŽ‰ Well done! You've selected the correct answers! ðŸŽ‰,Bravo ! Vous avez sélectionné les bonnes réponses ! ðŸŽ‰
c13a1_mistakes,You have selected %1 incorrect answers.,Vous avez sélectionné %1 réponses incorrectes.
c13a1_game_over,âŒ You've lost all lives and the challenge will restart.,Vous avez perdu toutes les vies et le défi va recommencer.
c13a1_stage,Stage %1,Étape %1
c13a1_finish,Well done! You have completed this activity. One more to go to finish the last challenge!,Bravo ! Vous avez terminé cette activité. Il vous en reste encore une pour terminer le dernier défi !
c13_1_title,Introduction,Introduction
c13_1_question,"Based on the information provided, choose 2 skills/qualities you are also focusing on developing:","Sur la base des informations fournies, choisissez 2 compétences/qualités sur lesquelles vous souhaitez également vous concentrer pour les développer :"
c13_1_correct_1,Resilience,Résilience
c13_1_correct_2,Independence,Indépendance
c13_1_correct_3,Communication,Communication
c13_1_wrong_1,Problem-Solving,Résolution de problèmes
c13_1_wrong_2,Emotional Intelligence,Intelligence émotionnelle
c13_1_wrong_3,Leadership,Direction
c13_1_wrong_4,Evaluation,Évaluation
c13_1_wrong_5,Sportspersonship,Esprit sportif
c13_1_wrong_6,Self-confidence,Confiance en soi
c13_2_title,Teaching styles or models,Styles ou modèles d'enseignement
c13_2_question,"Teaching Styles or Models: Based on Mosstonâ€™s Styles, choose 3 Styles that you could use to achieve the purpose of the lesson.","Styles ou modèles d’enseignement : En vous basant sur les styles de Mosston, choisissez 3 styles que vous pourriez utiliser pour atteindre l’objectif de la leçon."
c13_2_correct_1,Reciprocal,Réciproque
c13_2_correct_2,Self-Check,Auto-vérification
c13_2_correct_3,Divergent Discovery,Découverte divergente
c13_2_correct_4,Learner Designed,Conçu pour l'apprenant
c13_2_wrong_1,Command,Commande
c13_2_wrong_2,Practice,Pratique
c13_2_wrong_3,Inclusion,Inclusion
c13_2_wrong_4,Guided Discovery,Découverte guidée
c13_2_wrong_5,Convergent Discovery,Découverte convergente
c13_2_wrong_6,Learner Initiated,Initié par l'apprenant
c13_2_wrong_7,Self-Teach,Auto-apprentissage
c13_3_title,Teaching models,Modèles d'enseignement
c13_3_question,"Teaching models: based on the aim of the lesson, choose 1 teaching model to enhance studentsâ€™ physical literacy.","Modèles d’enseignement : en fonction de l’objectif de la leçon, choisissez 1 modèle d’enseignement pour améliorer la littératie physique des élèves."
c13_3_correct_1,Cooperative Education,Enseignement coopératif
c13_3_wrong_1,Sport Education,Éducation sportive
c13_3_wrong_2,Teaching Personal Social Responsibility,Enseigner la responsabilité sociale personnelle
c13_3_wrong_3,Health Based PE,Education physique axée sur la santé
c13_4_title,Dare,Oser
c13_4_question,"Dare: based on the aim of the lesson and the teaching model adopted, choose 1 dare that can help the students improve their skills.","Osez : en fonction de l’objectif de la leçon et du modèle pédagogique adopté, choisissez 1 os qui peut aider les élèves à améliorer leurs compétences."
c13_4_correct_1,Children can choose the balances they want to do and how they link them into a sequence.,Les enfants peuvent choisir les équilibres qu’ils souhaitent réaliser et la manière dont ils les relient dans une séquence.
c13_4_wrong_1,Children are all challenged to do the same balances and sequences.,Les enfants sont tous mis au défi de réaliser les mêmes équilibres et séquences.
c13_4_wrong_2,Children are challenged to do the same balances but choose how to link them into a sequence.,"Les enfants sont mis au défi de réaliser les mêmes équilibres, mais de choisir comment les relier dans une séquence."
c13_5_title,Support,Soutien
c13_5_question,"Support: based on the aim of the lesson and the teaching model adopted, choose 1 support that can help the students to enhance their skills.","Support : en fonction de l’objectif de la leçon et du modèle pédagogique adopté, choisir 1 support qui peut aider les élèves à améliorer leurs compétences."
c13_5_correct_1,Children are supported by themselves and worksheets that have pictures and text to describe the balances and how they might be linked together.,Les enfants sont aidés par eux-mêmes et disposent de feuilles de travail contenant des images et du texte pour décrire les équilibres et la manière dont ils peuvent être liés entre eux.
c13_5_wrong_1,The Teacher moves around the class to provide support and advice where appropriate.,L'enseignant se déplace dans la classe pour apporter un soutien et des conseils si nécessaire.
c13_5_wrong_2,"Some students are nominated as support and they work with a group, providing advice.","Certains étudiants sont désignés comme support et travaillent avec un groupe, en fournissant des conseils."
c13_6_title,Aspects,Aspects
c13_6_question,Aspects: What would you be most likely to modify? Choose 2 elements that you can modify.,Aspects : Qu'est-ce que vous seriez le plus susceptible de modifier ? Choisissez 2 éléments que vous pouvez modifier.
c13_6_correct_1,Activities,Activités
c13_6_correct_2,Equipment,Équipement
c13_6_wrong_1,Spaces,Espaces
c13_6_wrong_2,People,Personnes
c13_6_wrong_3,Conditions,Conditions
c13_6_wrong_4,Time,Temps
c13_7_title,Priority,Priorité
c13_7_question,Priority: What would be your priority? Choose two priorities.,Priorité : Quelle serait votre priorité ? Choisissez deux priorités.
c13_7_correct_1,Maximum participation,Participation maximale
c13_7_correct_2,Involvement,Participation
c13_7_correct_3,Success,Succès
c13_7_wrong_1,Safety,Sécurité
c13_7_wrong_2,Learning,Apprentissage
c13_7_wrong_3,Enjoyment,Jouissance
c13_8_title,Assessment strategy,Stratégie d'évaluation
c13_8_question,Assessment strategy: choose the correct assessment strategy to evaluate your students' activity.,Stratégie d’évaluation : choisissez la bonne stratégie d’évaluation pour évaluer l’activité de vos élèves.
c13_8_correct_1,"At the end of the lesson, the children are split into two. Half of the class performs their sequence and a pair from the observers provides feedback on what they did well and what they could improve, then the other half performs their sequence and has feedback provided by a pair from the observers.","À la fin de la leçon, les enfants sont divisés en deux. La moitié de la classe exécute sa séquence et un binôme d'observateurs donne un retour sur ce qu'ils ont bien fait et ce qu'ils pourraient améliorer, puis l'autre moitié exécute sa séquence et reçoit un retour d'un binôme d'observateurs."
c13_8_wrong_1,At the end of the lesson each pair has to perform their partner sequence in front of everyone and the teacher gives them a mark out of 10.,"À la fin de la leçon, chaque binôme doit exécuter sa séquence de partenaires devant tout le monde et le professeur leur donne une note sur 10."
c13_8_wrong_2,Students fill in a written sheet of paper explaining what they did well and what they could improve on in their partner sequence.,Les élèves remplissent une feuille écrite expliquant ce qu'ils ont bien fait et ce qu'ils pourraient améliorer dans leur séquence de partenariat.
c13a2_intro,"You have to pass the last activity to pass the final challenge.  As I said previously, the learning outcomes for the lesson cover four areas:","Vous devez réussir la dernière activité pour réussir le défi final. Comme je l'ai dit précédemment, les résultats d'apprentissage de la leçon couvrent quatre domaines :"
,1. Physical/Move â€“ To perform a variety of challenging partner balances that can be linked to their partner sequence.," 1. Physique/Bouger - Réaliser une variété d'équilibres entre partenaires difficiles qui peuvent être liés à leur séquence de partenaires. 2. Affectif/Sentiment - Gagner en confiance dans la réalisation d'équilibres entre partenaires de plus en plus difficiles et la motivation pour essayer des équilibres entre partenaires plus difficiles. 3. Cognitif/Réflexion - Examiner des exemples d'équilibres entre partenaires et créer leurs propres versions, qui seront liées à leur séquence de partenaires. 4. Social/Connexion - Travailler en coopération pour créer et affiner des équilibres entre partenaires difficiles qui sont ajoutés à leur séquence de partenaires. Choisissez 2 questions pour chaque catégorie."
,2. Affective/Feel â€“ To gain confidence in performing increasingly challenging partner balances and motivation to try more challenging partner balances.,
,"3. Cognitive/Think â€“ To consider examples of partner balances and create their own versions, which will link into their partner sequence.",
,4. Social/Connect - To work cooperatively in creating and refining challenging partner balances that are added to their partner sequence.,
,Choose 2 questions for each category.,
c13a2_finish,Well done! You have completed challenge 13 so you have collected your badge! Congratulations!!! You have completed all challenges!,Bravo ! Vous avez terminé le défi 13 et avez donc récupéré votre badge ! Félicitations !!! Vous avez terminé tous les défis !
c13_9_title,Physical/Move,Physique/Déplacement
c13_9_question,Physical/Move: Choose 2 questions related to physical movement improvement.,Physique/Mouvement : Choisissez 2 questions liées à l’amélioration du mouvement physique.
c13_9_correct_1,What improvements have you made to your performance? How do you know?,Quelles améliorations avez-vous apportées à vos performances ? Comment le savez-vous ?
c13_9_correct_2,What can you show now that you couldnâ€™t before the lesson?,Que pouvez-vous montrer maintenant que vous ne pouviez pas montrer avant la leçon ?
c13_9_wrong_1,What new skills did you learn today? Can you show me what the correct technique looks like?,Quelles nouvelles compétences as-tu apprises aujourd'hui ? Peux-tu me montrer à quoi ressemble la bonne technique ?
c13_9_wrong_2,What new tactics did you learn today? Can you tell me why they are important?,Quelles nouvelles tactiques avez-vous apprises aujourd'hui ? Pouvez-vous me dire pourquoi elles sont importantes ?
c13_9_wrong_3,Did you develop any aspects of your fitness today? How will that help you and how could you train that further outside of PE lessons?,Avez-vous développé certains aspects de votre condition physique aujourd'hui ? Comment cela vous aidera-t-il et comment pourriez-vous vous entraîner davantage en dehors des cours d'éducation physique ?
c13_9_wrong_4,What component of fitness did you apply most effectively in todayâ€™s lesson and when? What impact did that have?,Quel élément de la condition physique avez-vous appliqué le plus efficacement dans la leçon d'aujourd'hui et à quel moment ? Quel impact cela a-t-il eu ?
c13_9_wrong_5,"Using no words, demonstrate the teaching points from today to a partner.","Sans utiliser de mots, démontrez les points d’enseignement d’aujourd’hui à un partenaire."
c13_9_wrong_6,How would you rate yourself out of 10 for skilful movement today? What could improve your score?,Quelle note donneriez-vous à votre habileté motrice sur 10 aujourd'hui ? Qu'est-ce qui pourrait améliorer votre score ?
c13_9_wrong_7,"If you were the coach, how would you teach the skill?","Si vous étiez l’entraîneur, comment enseigneriez-vous cette compétence ?"
c13_9_wrong_8,How can the movements/skills practiced in this lesson help you in other sports/activities?,Comment les mouvements/compétences pratiqués dans cette leçon peuvent-ils vous aider dans d’autres sports/activités ?
c13_10_title,Affective/Feel,Affectif/Sentiment
c13_10_question,Affective/Feel: Choose 2 questions related to emotional experiences during the lesson.,Affectif/Sentiment : Choisissez 2 questions liées à des expériences émotionnelles pendant la leçon.
c13_10_correct_1,How did it feel working with others today?,Comment avez-vous vécu le fait de travailler avec d’autres aujourd’hui ?
c13_10_correct_2,How confident do you feel about participating in more of this activity?,Dans quelle mesure vous sentez-vous à l’aise pour participer davantage à cette activité ?
c13_10_wrong_1,What did you like most about todayâ€™s lesson? What was the best moment?,Qu'est-ce qui vous a le plus plu dans la leçon d'aujourd'hui ? Quel a été le meilleur moment ?
c13_10_wrong_2,Were there any elements of the lesson that you did not enjoy?,Y a-t-il des éléments de la leçon que vous n’avez pas appréciés ?
c13_10_wrong_3,What do you wish we had done differently or more of or less of?,"Qu'auriez-vous souhaité que nous fassions différemment, plus ou moins ?"
c13_10_wrong_4,What element of your PE lesson are you most proud of?,De quel élément de votre cours d’éducation physique êtes-vous le plus fier ?
c13_10_wrong_5,"If you could repeat this lesson, how could you have made it more enjoyable?","Si vous pouviez répéter cette leçon, comment auriez-vous pu la rendre plus agréable ?"
c13_10_wrong_6,"Following on from today's lesson, what would you like to learn next?","Suite à la leçon d’aujourd’hui, qu’aimeriez-vous apprendre ensuite ?"
c13_10_wrong_7,Do you feel valued in your team/group?,Vous sentez-vous valorisé dans votre équipe/groupe ?
c13_10_wrong_8,How would you score this lesson out of 10 for fun? What could be done to improve that score?,Quelle note donneriez-vous à cette leçon sur 10 en termes de plaisir ? Que pourrait-on faire pour améliorer ce score ?
c13_10_wrong_9,When did you demonstrate the most confidence in todayâ€™s lesson?,Quand avez-vous démontré le plus de confiance dans la leçon d’aujourd’hui ?
c13_10_wrong_10,When did you feel out of your comfort zone today?,Quand vous êtes-vous senti hors de votre zone de confort aujourd’hui ?
c13_10_wrong_11,Did you feel safe in todayâ€™s lesson?,Vous êtes-vous senti en sécurité lors de la leçon d’aujourd’hui ?
c13_11_title,Cognitive/Think,Cognitif/Penser
c13_11_question,Cognitive/Think: Choose 2 questions related to cognitive thinking and reflection.,Cognitif/Réflexion : Choisissez 2 questions liées à la pensée cognitive et à la réflexion.
c13_11_correct_1,What do you need to work on most to improve further?,Sur quoi devez-vous travailler le plus pour vous améliorer davantage ?
c13_11_correct_2,What different roles could you fulfil in the lesson and what skills are needed for each?,Quels différents rôles pourriez-vous remplir dans la leçon et quelles compétences sont nécessaires pour chacun d’eux ?
c13_11_wrong_1,What was the most valuable thing you learnt today? How will you use that learning in the future?,Quelle est la chose la plus précieuse que vous avez apprise aujourd'hui ? Comment allez-vous utiliser cet apprentissage à l'avenir ?
c13_11_wrong_2,How could you do it differently next time?,Comment pourriez-vous faire différemment la prochaine fois ?
c13_11_wrong_3,What is the most important thing for you to remember from today? How will you remember it?,Quelle est la chose la plus importante dont vous devez vous souvenir aujourd'hui ? Comment vous en souviendrez-vous ?
c13_11_wrong_4,Is there anything you can do before our next lesson to develop further or practice what we have done today?,Y a-t-il quelque chose que vous pouvez faire avant notre prochaine leçon pour développer davantage ou mettre en pratique ce que nous avons fait aujourd'hui ?
c13_11_wrong_5,Is there an aspect of this activity you would like to know more about?,Y a-t-il un aspect de cette activité sur lequel vous aimeriez en savoir plus ?
c13_11_wrong_6,What rules or constraints could you add to make the lesson harder for you?,Quelles règles ou contraintes pourriez-vous ajouter pour rendre la leçon plus difficile pour vous ?
c13_11_wrong_7,What could you do to make the lesson easier for you?,Que pourriez-vous faire pour rendre la leçon plus facile pour vous ?
c13_11_wrong_8,What will you do to be physically active between now and your next lesson?,Que ferez-vous pour être actif physiquement d’ici votre prochain cours ?
c13_11_wrong_9,What would you like to find out more about?,Sur quel sujet souhaitez-vous en savoir plus ?
c13_11_wrong_10,"If you were to teach todayâ€™s lesson, how might you do it?","Si vous deviez enseigner la leçon d’aujourd’hui, comment le feriez-vous ?"
c13_12_title,Social/Connect,Social/Connexion
c13_12_question,Social/Connect: Choose 2 questions related to social interactions during the lesson.,Social/Connect : Choisissez 2 questions liées aux interactions sociales pendant la leçon.
c13_12_correct_1,How well did you work with others?,Dans quelle mesure avez-vous bien travaillé avec les autres ?
c13_12_correct_2,Who showed the most creativity today? What impact did it have?,Qui a fait preuve du plus de créativité aujourd'hui ? Quel impact cela a-t-il eu ?
c13_12_wrong_1,Who was the MVP (most valuable participant)? Why?,Qui a été le MVP (le participant le plus précieux) ? Pourquoi ?
c13_12_wrong_2,Who demonstrated the best leadership characteristics in todayâ€™s lesson? How did they do this?,Qui a fait preuve des meilleures qualités de leadership dans la leçon d’aujourd’hui ? Comment y sont-ils parvenus ?
c13_12_wrong_3,"Did you display kindness and respect for others during the lesson? If so, how?","Avez-vous fait preuve de gentillesse et de respect envers les autres pendant la leçon ? Si oui, comment ?"
c13_12_wrong_4,How did relationships with other students impact your progress in this lesson?,Comment les relations avec les autres élèves ont-elles eu un impact sur vos progrès dans cette leçon ?
c13_12_wrong_5,How would you teach this lesson to a friend?,Comment enseigneriez-vous cette leçon à un ami ?
c13_12_wrong_6,Describe a moment in the lesson where you helped another student make progress.,Décrivez un moment de la leçon où vous avez aidé un autre élève à progresser.
c13_12_wrong_7,How did you contribute towards a shared goal today?,Comment avez-vous contribué à un objectif commun aujourd’hui ?
c13_12_wrong_8,How well did you communicate with others today?,Dans quelle mesure avez-vous bien communiqué avec les autres aujourd’hui ?
c13_12_wrong_9,Who did you work well with today? Why?,Avec qui as-tu bien travaillé aujourd'hui ? Pourquoi ?
c13_12_wrong_10,Where can you access more opportunities to play or do what we learnt today?,Où pouvez-vous accéder à plus d’opportunités de jouer ou de faire ce que nous avons appris aujourd’hui ?
c13_12_wrong_11,Who is your role model in this class? Why?,Qui est ton modèle dans cette classe ? Pourquoi ?
glossary_Attributes,Attributes,Attributi
glossary_AffectiveDomain,Affective Domain,Dominio Affettivo
glossary_CognitiveDomain,Cognitive Domain,Dominio cognitivo
glossary_Confidence,Confidence,Fiducia
glossary_Domains,Domains,Domini
glossary_Dualism,Dualism,Dualismo
glossary_Embodied,Embodied,Incarnato
glossary_Existentialism,Existentialism,Esistenzialismo
glossary_HealthLiteracy,Health Literacy,Alfabetizzazione sanitaria
glossary_HumanDimension,Human Dimension,Dimensione umana
glossary_KnowledgeAndUnderstanding,Knowledge and Understanding,Conoscenza e comprensione
glossary_Literacy,Literacy,Alfabetizzazione
glossary_Monism,Monism,Monismo
glossary_Motivation,Motivation,Motivazione
glossary_MovementCapacities,Movement Capacities,Capacità di movimento
glossary_MovementPatterns,Movement Patterns,Modelli di movimento
glossary_MovementVocabulary,Movement Vocabulary,Vocabolario del movimento
glossary_Phenomenology,Phenomenology,Fenomenologia
glossary_PhysicalActivity,Physical Activity,Attività fisica
glossary_PhysicalCompetence,Physical Competence,Competenza fisica
glossary_PhysicalDomain,Physical Domain,Dominio fisico
glossary_PhysicalEducation,Physical Education,Educazione fisica
glossary_PhysicalLiteracy,Physical Literacy,Alfabetizzazione fisica
glossary_Sport,Sport,Sport
glossary_Attributes_desc,"Are the constituent elements of physical literacy that are identified in the full definition of the concept. When developing physical literacy, individuals will discover that they have the potential to develop all the attributes identified in the full definition.","Sono gli elementi costitutivi dell'alfabetizzazione fisica che sono identificati nella definizione completa del concetto. Quando si sviluppa l'alfabetizzazione fisica, gli individui scopriranno di avere il potenziale per sviluppare tutti gli attributi identificati nella definizione completa."
glossary_AffectiveDomain_desc,"The affective domain refers to aspects of motivation, confidence, self-esteem, self-confidence and a positive sense of self, developed and nurtured in a range of environments.","Il dominio affettivo si riferisce ad aspetti di motivazione, sicurezza, autostima, sicurezza di sé e un senso positivo di sé, sviluppati e coltivati in una serie di ambienti."
glossary_CognitiveDomain_desc,"The cognitive domain refers to the knowledge and understanding of fitness and health including exercise, nutrition, sleep, and lifestyle, as well as the development of intelligent action, an understanding of movement, and application of creativity and imagination in a range of environments.","Il dominio cognitivo si riferisce alla conoscenza e alla comprensione della forma fisica e della salute, tra cui esercizio fisico, alimentazione, sonno e stile di vita, nonché allo sviluppo di azioni intelligenti, alla comprensione del movimento e all'applicazione di creatività e immaginazione in una serie di ambienti."
glossary_Confidence_desc,Can be described as the perception of one's own abilities.,Può essere descritto come la percezione delle proprie capacità.
glossary_Domains_desc,"Physical literacy domains refer to the interrelated affective, physical, and cognitive domains that underpin the concept of physical literacy. The behavioral, social, and environmental domains are also referred to in some literature.","I domini di alfabetizzazione fisica si riferiscono ai domini affettivi, fisici e cognitivi interrelati che sostengono il concetto di alfabetizzazione fisica. In alcuni testi si fa riferimento anche ai domini comportamentali, sociali e ambientali."
glossary_Dualism_desc,"The view that human beings are comprised of two very different and separable 'parts,' being the 'body' and the 'mind'.","La visione secondo cui gli esseri umani sono composti da due ""parti"" molto diverse e separabili: il ""corpo"" e la ""mente""."
glossary_Embodied_desc,"In the context of physical literacy, the term embodiment is used specifically to describe the potential individuals have to interact with the environment via our embodied dimension. This covers both embodiment as-lived as well as embodiment as an instrument or object.","Nel contesto dell'alfabetizzazione fisica, il termine incarnazione è usato specificamente per descrivere il potenziale che gli individui hanno di interagire con l'ambiente tramite la nostra dimensione incarnata. Ciò comprende sia l'incarnazione come vissuto sia l'incarnazione come strumento o oggetto."
glossary_Existentialism_desc,"Is a philosophy that is based on the principle that existence precedes essence. In other words, individuals make themselves as they interact with the world.","È una filosofia che si basa sul principio che l'esistenza precede l'essenza. In altre parole, gli individui si creano mentre interagiscono con il mondo."
glossary_HealthLiteracy_desc,"The degree to which individuals and groups can obtain, process, understand, evaluate, and act upon information needed to make public health decisions that benefit the community.","Il grado in cui individui e gruppi possono ottenere, elaborare, comprendere, valutare e agire in base alle informazioni necessarie per prendere decisioni in materia di salute pubblica che vadano a vantaggio della comunità."
glossary_HumanDimension_desc,"An aspect of human being through which individuals can interact with the world and express themselves. Embodiment is one such dimension â€“ hence, embodied dimension.","Un aspetto dell'essere umano attraverso il quale gli individui possono interagire con il mondo ed esprimersi. L'incarnazione è una di queste dimensioni, quindi, dimensione incarnata."
glossary_KnowledgeAndUnderstanding_desc,"Comprised of two main constituents, the first related to grasping essential principles of movement and performance. The second involves developing knowledge and understanding of fitness and health, including understanding the value of physical activity, exercise, appropriate diet, and the need for relaxation and sleep.","Composto da due componenti principali, il primo correlato alla comprensione dei principi essenziali del movimento e della performance. Il secondo riguarda lo sviluppo della conoscenza e della comprensione di fitness e salute, inclusa la comprensione del valore dell'attività fisica, dell'esercizio, della dieta appropriata e della necessità di relax e sonno."
glossary_Literacy_desc,"Literacy is our embodied interaction with an environment. It includes the use of critical and creative thinking skills and processes, conveying information through various forms of communication, and applying knowledge and skills to make connections within and between various contexts.","L'alfabetizzazione è la nostra interazione incarnata con un ambiente. Include l'uso di capacità e processi di pensiero critico e creativo, la trasmissione di informazioni attraverso varie forme di comunicazione e l'applicazione di conoscenze e capacità per creare connessioni all'interno e tra vari contesti."
glossary_Monism_desc,"The view that humans are an entity, a whole, and not divisible into separate 'parts,' such as the 'body' and the 'mind'. This is also referred to as a holistic view or holism, indicating that humans are an indivisible 'whole'.","La visione secondo cui gli esseri umani sono un'entità, un tutto, e non divisibile in 'parti' separate, come il 'corpo' e la 'mente'. Questa è anche definita visione olistica o olismo, indicando che gli esseri umani sono un 'tutto' indivisibile."
glossary_Motivation_desc,Can be defined as the direction and intensity of oneâ€™s effort.,Può essere definito come la direzione e l'intensità dello sforzo di una persona.
glossary_MovementCapacities_desc,The constituent abilities of articulate movement.,Le capacità costitutive del movimento articolato.
glossary_MovementPatterns_desc,General movement patterns comprise the total stock of movements of which the human is capable. The general movement patterns mastered by an individual may be referred to as their movement vocabulary. Specific movement patterns arise when refined movement patterns are applied within specific activity contexts and movement forms.,I modelli di movimento generali comprendono l'insieme totale di movimenti di cui l'uomo è capace. I modelli di movimento generali padroneggiati da un individuo possono essere definiti il suo vocabolario di movimento. I modelli di movimento specifici nascono quando i modelli di movimento raffinati vengono applicati all'interno di contesti di attività e forme di movimento specifici.
glossary_MovementVocabulary_desc,Refer to movement patterns.,Fare riferimento agli schemi di movimento.
glossary_Phenomenology_desc,Is a philosophy based on the principle that we as human beings give meaning to the world as we perceive it. Objects in the world have no meaning prior to an individualâ€™s perception of that feature.,"È una filosofia basata sul principio che noi, in quanto esseri umani, diamo un significato al mondo così come lo percepiamo. Gli oggetti nel mondo non hanno alcun significato prima della percezione di quella caratteristica da parte di un individuo."
glossary_PhysicalActivity_desc,Any bodily movement produced by skeletal muscles that requires energy expenditure.,Qualsiasi movimento corporeo prodotto dai muscoli scheletrici che richiede un dispendio energetico.
glossary_PhysicalCompetence_desc,"Can be described as the sufficiency in movement vocabulary, movement capacities, and developed movement patterns, plus the deployment of these in a range of movement forms.","Può essere descritto come la sufficienza nel vocabolario del movimento, nelle capacità di movimento e negli schemi di movimento sviluppati, oltre all'impiego di questi in una gamma di forme di movimento."
glossary_PhysicalDomain_desc,The physical domain encourages the nurturing of physical competence in a range of environments in order to develop a rich and wide-ranging movement vocabulary.,"L'ambito fisico incoraggia lo sviluppo della competenza fisica in una serie di ambienti, al fine di sviluppare un vocabolario di movimento ricco e ampio."
glossary_PhysicalEducation_desc,Physical education is the school subject in which children do physical exercises or take part in physical games and sports.,L'educazione fisica è la materia scolastica in cui i bambini svolgono esercizi fisici o prendono parte a giochi e sport fisici.
glossary_PhysicalLiteracy_desc,"Physical literacy can be described as the motivation, confidence, physical competence, knowledge, and understanding to value and take responsibility for engagement in physical activities for life.","L'alfabetizzazione fisica può essere descritta come la motivazione, la sicurezza, la competenza fisica, la conoscenza e la comprensione per apprezzare e assumersi la responsabilità di impegnarsi in attività fisiche per tutta la vita."
glossary_Sport_desc,"Sport is most often used to refer to competitive games or physical activities. Typically, in this context, sports are governed by an agreed set of rules and require participants to learn and exhibit physical athleticism and skill. Sports are used within the Physical Education curriculum to provide learning experiences.","Sport è più spesso utilizzato per riferirsi a giochi competitivi o attività fisiche. In genere, in questo contesto, gli sport sono regolati da un insieme di regole concordate e richiedono ai partecipanti di apprendere e dimostrare abilità e capacità atletiche fisiche. Gli sport sono utilizzati nel curriculum di educazione fisica per fornire esperienze di apprendimento."
